,Rank,Name,Platform,Publisher,Developer,Critic_Score,User_Score,Global_Sales,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Year
658,20659,Grisaia no Rakuen: Le Eden de la Grisaia,PSP,Prototype,Prototype,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,11th Dec 14
659,20660,Lapis x Labyrinth,PS4,Nippon Ichi Software,Nippon Ichi Software,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,29th Nov 18
660,20661,Sideswiped,DS,Recom,Majesco,N/A,N/A,0.01m,0.01m,N/A,N/A,0.00m,20th Oct 09
661,20662,Soul Eater: Battle Resonance,PS2,Bec,Namco Bandai,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,29th Jan 09
662,20663,The Conveni DS: Otona no Keiei Ryoku Training,DS,Hamster Corporation,Nippon Ichi Software,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,27th Nov 08
663,20664,Torment: Tides of Numenera,XOne,InXile Entertainment,Techland,N/A,N/A,0.01m,0.01m,N/A,N/A,0.00m,28th Feb 17
664,20665,Sébastien Loeb Rally EVO,PC,Milestone S.r.l,Milestone S.r.l,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,29th Jan 16
665,20666,Urakata Hakuouki: Akatsuki no Shirabe,PSP,ZeroDiv,Idea Factory,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,07th Aug 14
666,20667,Armen Noir Portable,PSP,Unknown,Idea Factory,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,12th Apr 12
667,20668,Jagged Alliance: Rage!,PS4,Cliffhanger Productions,THQ Nordic,N/A,N/A,0.01m,0.01m,N/A,N/A,0.00m,07th Dec 18
668,20669,Takt of Magic,Wii,Taito Corporation,Nintendo,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,21st May 09
669,20670,Harem Tengoku da to Omottara Yandere Jigoku Datta,PS3,Unknown,Nippon Ichi Software,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,24th Apr 14
670,20671,Pro Evolution Soccer 2008,PC,Konami,Konami,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,26th Oct 07
671,20672,Anime Slot Revolution: Pachi-Slot Mobile Suit Gundam II - Ai Senshi Hen,Wii,Yamasa Entertainment,Yamasa Entertainment,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,27th Dec 07
672,20673,The Sims 2: Celebration Stuff,PC,Maxis,Electronic Arts,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,03rd Apr 07
673,20674,Horsez,GBA,MTO,Ubisoft,N/A,N/A,0.01m,0.01m,0.00m,N/A,0.00m,02nd Jul 07
674,20675,Memories Off 6: T-Wave,PSP,5pb. Games,5pb,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,28th May 09
675,20676,Side Kicks!,PSV,Unknown,Nippon Ichi Software,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,23rd Mar 17
676,20677,Bamboo Blade: Sorekara no Chousen,PSP,Gadget Soft,Gadget Soft,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,28th May 09
677,20678,Peach Ball: Senran Kagura,NS,HONEY PARADE GAMES,Marvelous Entertainment,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,13th Dec 18
678,20679,Grand Theft Auto Online,PS3,Unknown,Take-Two Interactive,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,01st Oct 13
679,20680,MotoGP 15,X360,Milestone S.r.l.,Milestone S.r.l.,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,24th Jun 15
680,20681,Arabians Doubt,PSP,Unknown,Quinrose,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,30th Jan 14
681,20682,Muv-Luv,PS3,Unknown,5pb,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,25th Oct 12
682,20683,Chaos;Child: Love Chu Chu!!,PS4,5pb. Inc.,5pb,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,30th Mar 17
683,20684,Lapis x Labyrinth,NS,Nippon Ichi Software,Nippon Ichi Software,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,29th Nov 18
684,20685,Spore Galactic Adventures,PC,Electronic Arts,Electronic Arts,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,23rd Jun 09
685,20686,Stranger of Sword City,X360,Unknown,Experience Inc.,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,05th Jun 14
686,20687,Wanted: Weapons of Fate,PC,GRIN,Warner Bros. Interactive,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,24th Mar 09
687,20688,Florist Shop,DS,Tommo,UFO Interactive,N/A,N/A,0.01m,0.01m,N/A,N/A,0.00m,21st Sep 10
688,20689,Mist of Chaos,PS3,Idea Factory,Idea Factory,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,22nd Mar 07
689,20690,Witch Hunters: Stolen Beauty,PC,Big Fish Games,Big Fish Games,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,08th May 15
690,20691,Marvel Disk Wars: Avengers - Ultimate Heroes,3DS,Namco Bandai Games,Namco Bandai Games,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,13th Nov 14
691,20692,Damnation,PC,Blue Omega Entertainment,Codemasters,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,26th May 09
692,20693,Hyperdimension Neptunia mk2,PS3,Compile Heart,NIS America,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,28th Feb 12
693,20694,Ultimate Beach Soccer,GBA,Magic Pockets,DreamCatcher Interactive,N/A,N/A,0.01m,0.01m,0.00m,N/A,0.00m,03rd Nov 03
694,20695,Muv-luv Photonflowers,PS3,Unknown,5pb,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,24th Apr 14
695,20696,Chippy,PC,Facepunch Studios,Facepunch Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Jun 19
696,20697,Mario & Luigi: Bowser's Inside Story + Bowser Jr.'s Journey,3DS,AlphaDream Corporation,Nintendo,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,11th Jan 19
697,20698,Barbie and Her Sisters Puppy Rescue,PS3,Little Orbit,Little Orbit,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,03rd Nov 15
698,20699,Daisenryaku: Dai Toua Kouboushi - Tora Tora Tora Ware Kishuu Ni Seikou Seri,PS2,System Soft,System Soft,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,25th Sep 08
699,20700,Emperor: Rise of the Middle Kingdom,PC,BreakAway Games,Sierra Entertainment,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,09th Sep 02
700,20701,Zoo Tycoon 2: Extinct Animals,PC,Blue Fang Games,Microsoft Game Studios,7.6,N/A,0.01m,0.01m,0.00m,N/A,0.00m,16th Oct 07
701,20702,Mark Davis Pro Bass Challenge,GC,SIMS,Natsume,N/A,N/A,0.01m,0.01m,0.00m,N/A,0.00m,20th Sep 05
702,20703,No Fate! Only the Power of Will,PSP,Alchemist,Alchemist,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,25th Feb 10
703,20704,Daikoukai Jidai Online: Cruz del Sur,PS3,Koei,KOEI,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,28th Apr 09
704,20705,Makai Ouji: Devils and Realist - Dairiou no Hihou,3DS,Bandai Namco Games,Namco Bandai Games,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,26th Sep 13
705,20706,Powerplay Tennis,DS,Codemasters,Codemasters,N/A,N/A,0.01m,0.01m,N/A,N/A,0.00m,01st Feb 08
706,20707,Gravity Games Bike: Street Vert Dirt,XB,Midway Games,Midway Games,N/A,N/A,0.01m,0.01m,0.00m,N/A,0.00m,04th Sep 02
707,20708,Necrovision,PC,Farm 51,1C Company,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,18th May 09
708,20709,Heartful Simulator Pachi-Slot: To Heart 2,PS3,Unknown,Aqua Plus,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,25th Oct 12
709,20710,Memories Off 2nd,PSP,5pb. Games,5pb,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,29th May 08
710,20711,RepKiss,PSV,Entergram,Entergram,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,13th Apr 17
711,20712,Grand Theft Auto: San Andreas,PS3,Unknown,Rockstar Games,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,11th Dec 12
712,20713,Sherlock Holmes vs. Jack the Ripper,PC,Frogwares,Focus Home Interactive,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,26th May 09
713,20714,UFO: Extraterrestrials,PC,Chaos Concept,Tri Synergy,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,30th May 07
714,20715,Eschatos,X360,Qute Corporation,Qute,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,07th Apr 11
715,20716,NHL 16,X360,EA Canada,EA Sports,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,15th Sep 15
716,20717,Angels and Despair: 5 Game Pack,PC,Focus,Focus Multimedia,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,26th Sep 14
717,20718,Defenders of Ardania,PC,Most Wanted Entertainment,Paradox Interactive,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,01st Jan 70
718,20719,Eiyuu * Senki,PS3,Unknown,5pb,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,26th Sep 13
719,20720,Handball 16,PC,EKO Software,Bigben Interactive,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,27th Nov 15
720,20721,Steel Horizon,DS,Climax Group,Konami,N/A,N/A,0.01m,0.01m,N/A,N/A,0.00m,20th Mar 07
721,20722,Gun,PC,Neversoft Entertainment,Activision,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,09th Nov 05
722,20723,Hidden Mysteries: Titanic - Secrets of the Fateful Voyage,PC,Gunnar Games,Activision,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,27th Oct 09
723,20724,Trailblazers,NS,Supergonk,Rising Star Games,N/A,N/A,0.01m,0.01m,N/A,N/A,0.00m,15th Apr 18
724,20725,Doukoku Soshite... Doukoku Soshite...,PSV,El Dia,El Dia,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,26th Apr 18
725,20726,VA-11 HALL-A,PSV,Sukeban Games,Wolfgame,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,14th Nov 17
726,20727,Arabians Lost: The Engagement on Desert,DS,QuinRose,Prototype,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,10th Sep 09
727,20728,Little Anchor,PS2,D3 Publisher,D3 Publisher,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,23rd Apr 09
728,20729,MotoGP 3: Ultimate Racing Technology,XB,Climax Group,THQ,N/A,N/A,0.01m,0.01m,0.00m,N/A,0.00m,30th Aug 05
729,20730,V-Rally 4,PS4,Kylotonn,Bigben Interactive,N/A,N/A,0.01m,0.01m,N/A,N/A,0.00m,11th Sep 18
730,20731,WORKxWORK,NS,FuRyu,FuRyu Corporation,N/A,2.5,0.01m,N/A,N/A,0.01m,N/A,04th Oct 18
731,20732,Bound By Flame,X360,Spiders,Focus Home Interactive,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,07th May 14
732,20733,Smiley World: Island Challenge,Wii,Zoo Games silver,Zoo Digital Publishing,N/A,N/A,0.01m,0.01m,0.00m,N/A,0.00m,09th Jun 09
733,20734,Puffins: Island Adventure,DS,Other Ocean Interactive,Majesco,N/A,N/A,0.01m,0.01m,N/A,N/A,0.00m,26th May 09
734,20735,Big Hero 6: Battle in the Bay,DS,GameMill,GameMill,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,28th Oct 14
735,20736,Power Smash: Live Match!,PS3,Sumo Digital,Sega,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,25th Mar 10
736,20737,Sengoku Hime: Senkou no Taika - Akatsuki no Haryuu,PS3,Unknown,SystemSoft Alpha,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,19th Jul 12
737,20738,Hanshin Tigers DS,DS,Spike,Spike,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,28th Aug 08
738,20739,Monster Radar,PSV,Sony Marketing,Sony Computer Entertainment,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,17th Dec 11
739,20740,Dangerous Waters,PC,Sonalysts Combat Simulations,Strategy First,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,13th Jan 06
740,20741,Kawaii Koinu DS 2,DS,MTO,MTO,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,09th Oct 08
741,20742,Moto Racer 4,PS4,Microids,Microids,N/A,N/A,0.01m,0.01m,N/A,N/A,0.00m,24th Jan 17
742,20743,NHL 08,PC,Electronic Arts,Electronic Arts,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,11th Sep 07
743,20744,Shugo Chara! Norinori! Chara-Nari Zumu,DS,Konami,Konami,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,06th Aug 09
744,20745,bit Generations: Dotstream,GBA,skip Ltd.,Nintendo,8.0,N/A,0.01m,N/A,N/A,0.01m,0.00m,13th Jul 06
745,20746,Colin McRae Rally 2005 plus,PSP,Six by Nine,Codemasters,N/A,N/A,0.01m,N/A,0.00m,0.01m,0.00m,01st Sep 05
746,20747,Dear Girl: Stories Hibiki - Hibiki Tokkun Daisakusen!,DS,ASCII Media Works,ASCII Media Works,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,17th Dec 09
747,20748,Mitsu x Mitsu Drops: Love x Love Honey Life,PS2,Idea Factory,Idea Factory,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,06th Apr 06
748,20749,Dawn of Fantasy,PC,Reverie World Studios Inc.,505 Games,N/A,N/A,0.01m,0.01m,N/A,N/A,0.00m,03rd Jun 11
749,20750,Million Arthur: Arcana Blood,PS4,Square Enix,Square Enix,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,29th Nov 18
750,20751,LocoRoco Remastered,PS4,SIE Japan Studio,Sony Interactive Entertainment,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,09th May 17
751,20752,Lock's Quest,PS4,5TH Cell,THQ Nordic,N/A,N/A,0.01m,0.01m,N/A,N/A,0.00m,30th May 17
752,20753,Bruce Lee: Return of the Legend,GBA,Vicarious Visions,Vivendi Games,8.4,N/A,0.01m,0.01m,0.00m,N/A,0.00m,28th Mar 03
753,20754,Clue / Mouse Trap / Perfection / Aggravation,DS,Gravity-I,Unknown,N/A,N/A,0.01m,0.01m,N/A,N/A,0.00m,17th Aug 06
754,20755,Spectrobes: Beyond the Portals (JP sales),DS,Jupiter Multimedia,Disney Interactive Studios,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,07th Oct 08
755,20756,WarTech: Senko no Ronde (JP sales),X360,G.Rev,Ubisoft,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,29th May 07
756,20757,Majin Tantei Nougami Neuro: Neuro to Miko no Bishoku Sanmai,DS,Marvelous Interactive,Marvelous Interactive,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,12th Jun 08
757,20758,Onore no Shinzuru Michi wo Yuke,PSP,Silicon Studio,From Software,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,11th Jun 09
758,20759,Brain Training for Dummies,PC,Electronic Arts,Electronic Arts,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,21st Oct 08
759,20760,Maple Story: Unmei no Shoujo,3DS,Nexon,Sega,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,24th Apr 14
760,20761,Sumioni,PSV,Acquire,Unknown,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,N/A
761,20762,Atelier: The Alchemist of Arland 1-2-3 DX,NS,Gust,Koei Tecmo,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,20th Sep 18
762,20763,Tayutama: Kiss on my Deity,X360,Lump of Sugar,5pb,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,05th Nov 09
763,20764,Desert Kingdom Portable,PSP,Design Factory,Idea Factory,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,21st Feb 13
764,20765,"Iza, Shutshjin! Koisen Dai-ni-maku",PSP,"GignoSystem Japan, Inc.",Asgard,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,27th Feb 14
765,20766,MX vs. ATV Supercross Encore,PC,Rainbow Studios,Nordic Games,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,27th Oct 15
766,20767,Romance of the Three Kingdoms 13 with Power-Up Kit,PS3,Unknown,Tecmo Koei,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,16th Feb 17
767,20768,Heroes of the Storm,PC,Blizzard Entertainment,Blizzard Entertainment,N/A,N/A,0.01m,0.01m,0.00m,N/A,0.00m,01st Jan 14
768,20769,Teikoku Kaleido: Kakumei no Rondo,PSV,Dramatic Create,Dramatic Create,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,21st Sep 17
769,20770,Tokimeki Memorial: Forever with You,PSP,Konami,Konami,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,09th Mar 06
770,20771,Armored Core: Verdict Day,X360,From Software,Bandai Namco Games,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,24th Sep 13
771,20772,GoGo's Crazy Bones,DS,"Black Lantern Studios, Inc.",GameMill Entertainment,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,28th Mar 12
772,20773,Stolen,PC,Blue 52,Hip Interactive,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,22nd Apr 05
773,20774,Fata Morgana no Kan: Collected Edition,PSV,Unknown,Dramatic Create,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,16th Mar 17
774,20775,"Shooting Love, 200X",X360,Triangle Service,Triangle Service,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,19th Feb 09
775,20776,Zuma's Revenge!,PC,PopCap Games,PopCap Games,8.3,N/A,0.01m,0.01m,N/A,N/A,0.00m,16th Sep 09
776,20777,Sid Meier's Civilization V: Game of the Year Edition,PC,Firaxis Games,2K Games,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,26th Sep 11
777,20778,Vampire Saga: Welcome to Hell Lock,PC,"Alawar Entertainment, Inc.",Alawar Entertainment,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,14th Jul 11
778,20779,Bob the Builder: Festival of Fun,Wii,Blast! Entertainment Ltd,Blast! Entertainment Ltd,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,22nd May 09
779,20780,BlowOut,GC,Terminal Reality,Majesco,6.5,N/A,0.01m,0.01m,0.00m,N/A,0.00m,26th Nov 03
780,20781,Fortissimo,PSV,Kadokawa Games,Otomate Idea Factory,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,08th Mar 18
781,20782,Neo Atlas 1469,NS,ArtDink,Studio Artdink,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,19th Apr 18
782,20783,Lemmings Revolution,PC,Psygnosis,Take-Two Interactive,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,30th Apr 00
783,20784,Fushigi Yuugi: Suzaku Ibun,PS2,Idea Factory,Idea Factory,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,29th May 08
784,20785,Rebel Raiders: Operation Nighthawk,Wii,Kando Games,XS Games,N/A,N/A,0.01m,0.01m,N/A,N/A,0.00m,23rd Sep 08
785,20786,Zettai Geigeki Wars,PSV,Unknown,Acquire,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,02nd Jul 15
786,20787,Nursery Mania,DS,Collision Studios,Zoo Games,N/A,N/A,0.01m,0.01m,N/A,N/A,0.00m,06th Jul 10
787,20788,Chouchou Jiken Rhapsodic,PSV,RED Entertainment,Idea Factory,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,30th Nov 17
788,20789,Bermuda Triangle: Saving the Coral,DS,NorthPole Studio,Storm City Games,N/A,N/A,0.01m,0.01m,N/A,N/A,0.00m,02nd Feb 10
789,20790,Edel Blume,PS2,Idea Factory,Idea Factory,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,24th Apr 08
790,20791,WiZmans World,DS,Lancarse,Jaleco,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,25th Feb 10
791,20792,Soukai Buccaneers,PSV,Unknown,Unknown,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,17th Jul 14
792,20793,Yoku's Island Express,NS,Villa Gorilla,Villa Gorilla,9.0,6.0,0.01m,0.01m,N/A,N/A,0.00m,19th Jun 18
793,20794,Captain Earth: Mind Labyrinth,PSV,Namco Bandai Games,Namco Bandai Games,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,26th Feb 15
794,20795,Beyond the Legend - Mysteries of Olympus,PC,Big Fish Games,GSP,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,20th May 16
795,20796,Winning Post 7 2013,PSP,Tecmo Koei Games,Tecmo Koei,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,14th Mar 13
796,20797,Rain Drops,DS,"CyberPlanet Interactive Public Co., Ltd.",UFO Interactive,N/A,N/A,0.01m,0.01m,N/A,N/A,0.00m,09th Sep 08
797,20798,Sniper Elite III    Read the review,PC,Rebellion Developments,Rebellion Developments,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,27th Jun 14
798,20799,Steins;Gate Elite,PSV,5pb. Inc.,5pb,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,20th Sep 18
799,20800,WTA Tour Tennis,GC,Konami,Konami,N/A,N/A,0.01m,0.01m,0.00m,N/A,0.00m,24th Sep 02
800,20801,Clear: Atarashii Kaze no Fuku Oka de,PS2,Moonstone,Sweets,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,19th Feb 09
801,20802,NUGA-CEL!,PS2,Lupinus,Idea Factory,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,30th Jul 09
802,20803,International Cricket Captain 2009,PC,Empire Interactive,Empire Interactive,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,05th May 09
803,20804,Canvas 3: Tanshoku no Pastel,PS2,GN Software,GN Software,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,17th Sep 09
804,20805,Just Dance: Disney Party 2,Wii,Ubisoft San Francisco,Ubisoft,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,20th Oct 15
805,20806,DS Dengeki Bunko ADV: Baccano!,DS,Media Works,Media Works,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,28th Feb 08
806,20807,James Bond 007: Blood Stone,PC,Bizarre Creations,Activision,6.2,N/A,0.01m,0.01m,N/A,N/A,0.00m,02nd Nov 10
807,20808,World Snooker Challenge 2005,PSP,Blade Interactive,Sega,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,01st Sep 05
808,20809,Vitamin Z: Graduation,PSP,Unknown,D3Publisher,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,31st Jan 13
809,20810,NG    Read the review,PSV,Experience Inc.,Experience Inc.,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,13th Sep 18
810,20811,Winx Club: Join the Club,PSP,n-Space,Konami,3.6,N/A,0.01m,0.01m,N/A,N/A,0.00m,07th May 07
811,20812,SteamWorld Dig 2,NS,Image & Form Games,Rising Star Games,N/A,N/A,0.01m,0.01m,N/A,N/A,0.00m,19th Jun 18
812,20813,Gal Gun: Double Peace,PS4,Inti Creates,PQube,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,02nd Aug 16
813,20814,NBA 2K13,PSP,Visual Concepts,2K Sports,N/A,N/A,0.01m,0.00m,0.00m,N/A,0.00m,02nd Oct 12
814,20815,Karumaruka Circle,PSV,Entergram,Entergram,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,29th Jun 17
815,20816,Ouran Koukou Host Bu DS,DS,Idea Factory,Idea Factory,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,19th Mar 09
816,20817,Chegger's Party Quiz,Wii,Oxygen Interactive,Oxygen Interactive,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,19th Mar 08
817,20818,Rosario to Vampire CAPU 2: Koi to Yume no Kyousoukyoku,PS2,Compile Heart,Compile Heart,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,23rd Jul 09
818,20819,Victorian Mysteries: Woman in White,PC,Freeze Tag,eGames,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,17th Dec 10
819,20820,Command & Conquer: Generals,PC,EA Pacific,Electronic Arts,8.6,N/A,0.01m,0.01m,0.00m,N/A,0.00m,10th Feb 03
820,20821,Superstars V8 Next Challenge,X360,Milestone S.r.l.,Deep Silver,N/A,N/A,0.01m,0.00m,0.01m,N/A,0.00m,25th Jan 11
821,20822,Darkness and Sorrow: 5 Game Pack,PC,Focus Multimedia,Focus Multimedia,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,26th Sep 14
822,20823,Pro Evolution Soccer 2008,DS,Konami,Konami,N/A,N/A,0.01m,0.01m,0.00m,N/A,0.00m,11th Mar 08
823,20824,Zorro: Quest For Justice,DS,505 Games,505 Games,N/A,N/A,0.01m,0.01m,N/A,N/A,0.00m,12th Feb 10
824,20825,Akatsuki no Amaneka to Aoi Kyojin,X360,Kogado Software Products,CyberFront,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,11th Mar 10
825,20826,Ketsui Deathtiny: Kizuna Jigoku Tachi,PS4,M2,M2,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,29th Nov 18
826,20827,Darkstalkers Resurrection,X360,Unknown,Capcom,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,13th Mar 13
827,20828,Phi Brain: Kizuna no Puzzle,PSP,Unknown,Arc System Works,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,31st May 12
828,20829,Kouekizaidan Houjin Nihon Kanji Nouryoku Kentei Kyoukai: Kanken Training 2,3DS,Imagineer,Imagineer,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,20th Jul 17
829,20830,A.C.E.: Another Century's Episode 2 - Special Vocal Version,PS2,From Software,Banpresto,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,29th Nov 07
830,20831,Capcom Puzzle World,PSP,Capcom,Capcom,7.4,N/A,0.01m,0.01m,0.00m,N/A,0.00m,06th Feb 07
831,20832,Challenge Me: Word Puzzles,Wii,O Games,O-Games,N/A,N/A,0.01m,0.00m,0.00m,N/A,0.00m,03rd May 11
832,20833,Clannad,PSV,Prototype,Prototype,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,14th Aug 14
833,20834,Anpanman to Touch de Waku Waku Training,DS,Bandai Namco Games,Namco Bandai,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,03rd Sep 09
834,20835,Giana Sisters: Twisted Dreams,NS,Black Forest Games,THQ Nordic,N/A,N/A,0.01m,0.01m,N/A,N/A,0.00m,25th Sep 18
835,20836,Rome: Total War Anthology,PC,The Creative Assembly,Sega,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,20th Jun 08
836,20837,Tom Clancy's Ghost Recon Advanced Warfighter 2,PC,GRIN,Ubisoft,N/A,N/A,0.01m,N/A,0.01m,N/A,0.00m,17th Jul 07
837,20838,Action Girlz Racing,Wii,Data Design Interactive,Conspiracy Entertainment,N/A,N/A,0.01m,0.01m,0.00m,N/A,0.00m,29th Jan 08
838,20839,Guilty Gear 2: Overture,X360,Arc System Works,Aksys Games,N/A,N/A,0.01m,N/A,N/A,0.01m,N/A,07th Oct 08
