,Rank,Name,Platform,Publisher,Developer,Critic_Score,User_Score,Global_Sales,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Year
735,16730,Pillars of Eternity,XOne,Obsidian Entertainment,Paradox Interactive,N/A,N/A,0.05m,0.04m,N/A,N/A,0.01m,29th Aug 17
736,16731,Wonder Boy: The Dragon's Trap (Remake),NS,Lizardcube,DotEmu,7.4,7.5,0.05m,0.04m,N/A,N/A,0.01m,18th Apr 17
737,16732,Zoop,PS,Hookstone Productions,Viacom,N/A,N/A,0.05m,0.03m,0.02m,N/A,0.00m,31st Oct 95
738,16733,Powerful Golf,DS,PawaPuro Production,Konami,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,17th Mar 11
739,16734,Saiyuki: Journey West,PS,Koei,KOEI,N/A,N/A,0.05m,0.03m,0.02m,N/A,0.00m,13th Aug 01
740,16735,Secret Service,X360,Tigon,Activision,N/A,N/A,0.05m,0.04m,0.00m,N/A,0.00m,04th Nov 08
741,16736,Yomawari: The Long Night Collection    Read the review,NS,Nippon Ichi Software,NIS America,N/A,N/A,0.05m,0.04m,N/A,0.01m,0.00m,30th Oct 18
742,16737,The Lord of the Rings: The Battle for Middle-Earth II,X360,EA Los Angeles,Electronic Arts,8.0,N/A,0.05m,N/A,0.04m,N/A,0.00m,05th Jul 06
743,16738,Detective Conan: Marionette Symphony,3DS,Bandai Namco Games,Namco Bandai Games,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,25th Apr 13
744,16739,Pirates vs Ninja Dodgeball,Wii,Blazing Lizard,SouthPeak Interactive,N/A,N/A,0.05m,0.04m,N/A,N/A,0.00m,14th May 09
745,16740,Atelier Ayesha Plus: The Alchemist of Dusk,PSV,Gust,Tecmo Koei,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,13th Jan 15
746,16741,MTX Mototrax,PSP,Left Field Productions,Activision,N/A,N/A,0.05m,0.04m,0.00m,N/A,0.00m,28th Jun 06
747,16742,Winter Sports 3: The Great Tournament,Wii,49Games,Zoo Games,N/A,N/A,0.05m,0.02m,0.02m,N/A,0.00m,14th Sep 10
748,16743,American Chopper 2: Full Throttle,XB,Creat Studio,Activision,N/A,N/A,0.05m,0.04m,0.01m,N/A,0.00m,17th Nov 05
749,16744,Amnesia: Crowd,PSP,Otomate,Idea Factory,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,18th Apr 13
750,16745,Just Sing,XOne,Ubisoft,Ubisoft,N/A,N/A,0.05m,0.04m,N/A,N/A,0.01m,06th Sep 16
751,16746,Carnival Games,XOne,Cat Daddy Games,2K Games,N/A,N/A,0.05m,0.04m,N/A,N/A,0.01m,06th Nov 18
752,16747,Pachitte Chonmage Tatsujin 15: Pachinko Fuyu no Sonata 2,PS2,Hack Berry,Hackberry,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,25th Dec 08
753,16748,Monster Hunter Frontier G,PS3,Capcom,Capcom,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,20th Nov 13
754,16749,Medabots 9: Metabee Ver. / Rokusho Ver.,3DS,Rocket Company,Rocket Company,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,24th Dec 15
755,16750,Gem Smashers,Wii,Frame Studios Interactive,Crave Entertainment,N/A,N/A,0.05m,0.04m,N/A,N/A,0.00m,08th Nov 11
756,16751,Ribbit King,GC,Bandai,Bandai,N/A,N/A,0.05m,0.04m,0.01m,N/A,0.00m,08th Jun 04
757,16752,VR Soccer '96,PS,Gremlin Interactive,Interplay,N/A,N/A,0.05m,0.03m,0.02m,N/A,0.00m,31st Oct 96
758,16753,Diabolik Lovers,PSP,Rejet,Idea Factory,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,11th Oct 12
759,16754,Shugo Chara! 3-tsu no Tamagoto Koisuru Joker,DS,Konami,Konami,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,13th Mar 08
760,16755,Summoner: A Goddess Reborn,GC,Cranky Pants Games,THQ,8.0,N/A,0.05m,0.04m,0.01m,N/A,0.00m,31st Jan 03
761,16756,Apassionata: Die Galanacht der Pferde,DS,B-Alive,RTL,N/A,N/A,0.05m,N/A,0.04m,N/A,0.01m,27th Mar 09
762,16757,Microsoft Flight Simulator X Acceleration Expansion Pack,PC,Microsoft Game Studios,Microsoft Game Studios,N/A,N/A,0.05m,N/A,0.04m,N/A,0.01m,23rd Oct 07
763,16758,Test Drive: Ferrari Legends,X360,Slightly Mad Studios,Atari,N/A,N/A,0.05m,0.04m,N/A,N/A,0.00m,03rd Jul 12
764,16759,Mighty No. 9,XOne,Comcept,Eidos Interactive Ltd,N/A,N/A,0.05m,0.04m,N/A,N/A,0.01m,01st Jul 15
765,16760,E.X. Troopers,PS3,HexaDrive,Capcom,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,22nd Nov 12
766,16761,Nobunaga's Ambition II,3DS,Koei,Tecmo Koei,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,06th Aug 15
767,16762,Kiniro no Corda 2 Encore,PS2,Koei,KOEI,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,20th Sep 07
768,16763,M&M's Adventure,DS,Nikitova Games,Zoo Digital Publishing,N/A,N/A,0.05m,0.04m,N/A,N/A,0.00m,02nd Dec 08
769,16764,ESPN Great Outdoor Games Bass 2002,GBA,Konami,Konami,5.5,N/A,0.05m,0.03m,0.01m,N/A,0.00m,29th Nov 01
770,16765,Sushi Go-Round,Wii,Asylum Entertainment,SouthPeak Interactive,N/A,N/A,0.05m,0.04m,N/A,N/A,0.00m,30th Mar 10
771,16766,Need For Speed Underground,PC,EA Black Box,Electronic Arts,N/A,N/A,0.05m,N/A,0.04m,N/A,0.01m,17th Nov 03
772,16767,Soul Eater: Medusa no Inbou,DS,Bandai Namco Games,Namco Bandai,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,23rd Oct 08
773,16768,Guild Wars Trilogy,PC,ArenaNet,NCSoft,N/A,N/A,0.05m,0.00m,0.04m,N/A,0.01m,26th Apr 05
774,16769,Batman: The Enemy Within,XOne,Telltale Games,Telltale Games,N/A,N/A,0.05m,0.04m,N/A,N/A,0.01m,03rd Oct 17
775,16770,Monster Jam: Crush It,PS4,GameMill,GameMill,N/A,N/A,0.05m,0.04m,N/A,N/A,0.01m,17th Jan 17
776,16771,The Sims,PC,Maxis,Maxis,8.9,N/A,0.05m,0.01m,0.03m,N/A,0.00m,31st Jan 00
777,16772,Rugby Challenge 3,X360,Wicked Witch Software,Alternative Software,N/A,N/A,0.05m,N/A,0.04m,N/A,0.00m,22nd Apr 16
778,16773,WRC 7,XOne,Kylotonn Entertainment,Bigben Interactive,N/A,N/A,0.05m,0.04m,N/A,N/A,0.01m,03rd Oct 17
779,16774,Punch King,GBA,Full Fat,Acclaim Entertainment,N/A,N/A,0.05m,0.03m,0.01m,N/A,0.00m,15th May 02
780,16775,World Championship Pool 2004,PS2,Blade Interactive,Jaleco,N/A,N/A,0.05m,0.02m,0.02m,N/A,0.01m,27th Apr 04
781,16776,Prison Architect,PS4,Introversion Software,Introversion Software,N/A,N/A,0.05m,0.02m,0.02m,N/A,0.01m,28th Jun 16
782,16777,V-Rally 3,GBA,Velez & Dubail,Atari,N/A,N/A,0.05m,0.03m,0.01m,N/A,0.00m,30th Sep 02
783,16778,Kakuto Chojin,XB,DreamFactory,Microsoft Game Studios,N/A,N/A,0.05m,0.04m,0.01m,N/A,0.00m,11th Nov 02
784,16779,Beyond Oasis,GEN,Ancient,Sega,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,08th Dec 94
785,16780,Robotech: Invasion,XB,Vicious Cycle,Global Star Software,N/A,N/A,0.05m,0.04m,0.01m,N/A,0.00m,05th Oct 04
786,16781,Jewel Quest Mysteries,DS,Activision,Activision,N/A,N/A,0.05m,0.03m,0.01m,N/A,0.00m,03rd Nov 09
787,16782,Muramasa: The Demon Blade    Read the review,Wii,Vanillaware,Ignition Entertainment,8.0,9.3,0.60m,0.32m,0.13m,0.11m,0.04m,08th Sep 09
788,16783,Wii de Asobu Chibi-Robo!,Wii,skip Ltd.,Nintendo,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,11th Jun 09
789,16784,Romance of the Three Kingdoms VI: Awakening of the Dragon,PS,Koei,KOEI,N/A,N/A,0.05m,0.03m,0.02m,N/A,0.00m,31st Mar 00
790,16785,To Heart 2 DX Plus,PS3,Aquaplus,Aquaplus,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,22nd Sep 11
791,16786,Moon,DS,Renegade Kid,Mastiff,6.7,N/A,0.05m,0.04m,0.00m,N/A,0.00m,13th Jan 09
792,16787,Star Driver: Kagayaki no Takuto - Ginga Bishounen Densetsu,PSP,Namco Bandai Games,Namco Bandai,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,03rd Mar 11
793,16788,Frogger: Ancient Shadow,GC,Hudson Soft,Konami,N/A,N/A,0.05m,0.04m,0.01m,N/A,0.00m,27th Sep 05
794,16789,Naruto: Uzumaki Chronicles 2 (JP sales),PS2,Cavia Inc.,Namco Bandai,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,04th Sep 07
795,16790,Code Lyoko,DS,DC Studios,Game Factory,N/A,N/A,0.05m,0.03m,0.01m,N/A,0.00m,15th May 07
796,16791,Snoopy vs the Red Baron,PSP,Smart Bomb Interactive,Namco Bandai,N/A,N/A,0.05m,0.04m,N/A,N/A,0.00m,24th Oct 06
797,16792,Pet Vet: Down Under,DS,Braingame,Deep Silver,N/A,N/A,0.05m,0.04m,N/A,N/A,0.00m,31st Mar 09
798,16793,Ship Simulator Extremes,PC,VSTEP,Paradox Interactive,N/A,N/A,0.05m,N/A,0.04m,N/A,0.01m,21st Sep 10
799,16794,To Love-Ru Trouble Darkness: Battle Ecstasy,PSV,FuRyu,FuRyu Corporation,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,22nd May 14
800,16795,Kung Fu Panda: Showdown of Legendary Legends,3DS,Little Orbit,Little Orbit,N/A,N/A,0.05m,N/A,0.04m,N/A,0.00m,01st Dec 15
801,16796,Raze's Hell,XB,Artech Studios,Majesco,N/A,N/A,0.05m,0.04m,0.01m,N/A,0.00m,21st Apr 05
802,16797,Zumba Fitness: World Party,WiiU,Zoe Mode,Majesco Entertainment,N/A,N/A,0.05m,N/A,0.04m,N/A,0.00m,05th Nov 13
803,16798,Magic Carpet,PS,Bullfrog Productions,Electronic Arts,N/A,N/A,0.05m,0.03m,0.02m,N/A,0.00m,01st Jan 96
804,16799,Hoshigami: Ruining Blue Earth,PS,Max Five,Atlus,N/A,N/A,0.05m,0.03m,0.02m,N/A,0.00m,20th Dec 01
805,16800,GunPey DS,DS,Art,Namco Bandai,N/A,N/A,0.05m,0.04m,0.00m,N/A,0.00m,17th Nov 06
806,16801,Cabela's African Safari,PSP,"Sand Grain Studios, Magic Wand Productions, FUN Labs",Activision,N/A,N/A,0.05m,0.04m,N/A,N/A,0.00m,17th Oct 06
807,16802,Battleship / Connect Four / Sorry! / Trouble,DS,Gravity-I,"Destination Software, Inc",N/A,N/A,0.05m,0.04m,0.00m,N/A,0.00m,17th Aug 06
808,16803,NightCaster II: Equinox,XB,Jaleco Entertainment,Jaleco,N/A,N/A,0.05m,0.03m,0.01m,N/A,0.00m,11th Dec 02
809,16804,Chocobo to Mahou no Ehon: Majo to Shoujo to 5-Jin no Yuusha,DS,High Horse Entertainment,Square Enix,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,11th Dec 08
810,16805,SD Gundam G Generation World,Wii,Tom Create,Namco Bandai,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,24th Feb 11
811,16806,Pony Friends,DS,Tantalus Interactive,Eidos Interactive,N/A,N/A,0.05m,N/A,0.04m,N/A,0.01m,30th May 07
812,16807,Billy the Wizard: Rocket Broomstick Racing,Wii,Data Design Interactive,Conspiracy Entertainment,N/A,N/A,0.05m,0.04m,0.00m,N/A,0.00m,02nd Oct 07
813,16808,Time Crisis: Project Titan,PS,Flying Tiger Entertainment,Namco,N/A,N/A,0.05m,0.03m,0.02m,N/A,0.00m,20th Jun 01
814,16809,The Lost Treasures of Alexandria,DS,Licensed 4U,Unknown,N/A,N/A,0.05m,N/A,0.04m,N/A,0.01m,26th Aug 11
815,16810,Crusader: No Remorse,PS,Realtime Associates,Electronic Arts,N/A,N/A,0.05m,0.03m,0.02m,N/A,0.00m,31st Dec 96
816,16811,King's Quest: The Complete Collection,XOne,The Odd Gentlemen,Activision,N/A,N/A,0.05m,0.04m,N/A,N/A,0.01m,24th Oct 16
817,16812,Ore-Sama Kingdom: Koi no Manga mo Debut o Mokushise! Doki Doki Love Lesson,DS,Bandai Namco Games,Bandai,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,23rd Nov 11
818,16813,Ys: The Ark of Napishtim,PSP,Konami Software Shanghai,Konami,6.1,N/A,0.05m,0.04m,N/A,N/A,0.00m,28th Feb 06
819,16814,Black & Bruised,GC,Digital Fiction,Majesco,N/A,N/A,0.05m,0.04m,0.01m,N/A,0.00m,26th Jan 03
820,16815,Fishing Sim World,XOne,Dovetail Games,Dovetail Games,N/A,N/A,0.05m,0.04m,N/A,N/A,0.01m,18th Sep 18
821,16816,World Series of Poker: Tournament of Champions 2007 Edition,Wii,Left Field Productions,Activision,4.6,N/A,0.05m,0.04m,0.00m,N/A,0.00m,12th Dec 06
822,16817,Centipede: Infestation,3DS,WayForward Technologies,Atari,N/A,N/A,0.05m,0.04m,N/A,N/A,0.00m,25th Oct 11
823,16818,Need for Speed Carbon,PC,EA Black Box,Electronic Arts,7.9,N/A,0.05m,N/A,0.04m,N/A,0.01m,31st Oct 06
824,16819,Balloon Pop,Wii,"Dreams, Inc.",UFO Interactive,N/A,N/A,0.05m,0.04m,0.00m,N/A,0.00m,23rd Oct 07
825,16820,Tom Clancy's Rainbow Six: Lockdown,GC,Red Storm Entertainment,Ubisoft,N/A,N/A,0.05m,0.04m,0.01m,N/A,0.00m,27th Sep 05
826,16821,Full Spectrum Warrior: Ten Hammers,XB,Pandemic Studios,THQ,N/A,N/A,0.05m,0.03m,0.01m,N/A,0.00m,28th Mar 06
827,16822,Ashes Cricket,XOne,Big Ant Studios,Koch Media,N/A,N/A,0.05m,N/A,0.04m,N/A,0.00m,16th Nov 17
828,16823,World Championship Poker: Featuring Howard Lederer - All In,X360,Point of View,Crave Entertainment,N/A,N/A,0.05m,0.04m,0.00m,N/A,0.00m,29th Aug 06
829,16824,SpongeBob: HeroPants,3DS,Behaviour Interactive,Activision,N/A,N/A,0.05m,0.04m,N/A,N/A,0.01m,03rd Feb 15
830,16825,Wing Island,Wii,CAProduction,Hudson Soft,N/A,N/A,0.05m,0.03m,0.01m,0.01m,0.00m,20th Mar 07
831,16826,Worms Reloaded,PC,Team17 Software,Team17 Software,8.5,N/A,0.05m,N/A,0.04m,N/A,0.01m,26th Aug 10
832,16827,MiniCopter: Adventure Flight,Wii,Sonic Powered,Aksys Games,N/A,N/A,0.05m,0.04m,0.00m,N/A,0.00m,11th Apr 08
833,16828,Turok: Dinosaur Hunter,N64,Iguana Entertainment,Acclaim Entertainment,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,28th Feb 97
834,16829,Marvel Pinball: Epic Collection Volume 1,XOne,Nighthawk Interactive,Nighthawk Interactive,N/A,N/A,0.05m,0.04m,N/A,N/A,0.01m,08th Nov 16
835,16830,Wonder World Amusement Park,Wii,Coyote Console,Majesco,N/A,N/A,0.05m,0.04m,0.00m,N/A,0.00m,08th Jul 08
836,16831,Gitaroo Man,PS2,iNiS,KOEI,N/A,N/A,0.05m,0.02m,0.02m,N/A,0.01m,20th Feb 02
837,16832,Taiko no Tatsujin Portable 2,PSP,Namco Bandai Games,Namco Bandai,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,07th Sep 06
838,16833,Atari Flashback Classics: Volume 3,XOne,Atari,Funbox Media,N/A,N/A,0.05m,0.04m,N/A,N/A,0.01m,28th Sep 18
839,16834,Super Bubble Pop,GC,Runecraft,Jaleco,4.2,N/A,0.05m,0.04m,0.01m,N/A,0.00m,03rd Jan 03
840,16835,Dead or Alive Xtreme 3: Venus,PSV,Team Ninja,Tecmo Koei,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,24th Mar 16
841,16836,FIFA Manager 12,PC,Bright Future GmbH,Electronic Arts,N/A,N/A,0.05m,0.00m,0.03m,N/A,0.01m,18th Oct 11
842,16837,Rock of the Dead,X360,Epicenter Studios,Conspiracy Entertainment,5.0,N/A,0.05m,0.04m,N/A,N/A,0.00m,19th Oct 10
843,16838,Cabela's Trophy Bucks,X360,Sand Grain Studios,Activision,N/A,N/A,0.05m,0.04m,N/A,N/A,0.00m,19th Sep 07
844,16839,Counter Force,Wii,Hyper-Devbox,Conspiracy Entertainment,N/A,N/A,0.05m,0.04m,N/A,N/A,0.00m,03rd Oct 07
845,16840,Owlboy,PS4,D-Pad Studios,Soedesco,N/A,N/A,0.05m,0.04m,N/A,N/A,0.01m,29th May 18
846,16841,Time Travelers,PSV,Level 5,Level 5,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,12th Jul 12
847,16842,Amnesia Later,PSP,Otomate,Idea Factory,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,15th Mar 12
848,16843,Yaiba: Ninja Gaiden Z,X360,Unknown,Tecmo Koei,N/A,N/A,0.05m,0.03m,0.01m,N/A,0.00m,04th Mar 14
849,16844,Crazy Chicken: Atlantis Quest,DS,Phenomedia,Mumbo Jumbo,N/A,N/A,0.05m,0.04m,N/A,N/A,0.00m,02nd Jun 09
850,16845,SpongeBob SquarePants: Plankton's Robotic Revenge,X360,Behaviour Interactive,Activision,N/A,N/A,0.05m,0.04m,N/A,N/A,0.00m,22nd Oct 13
851,16846,Intellivision Lives!,XB,Realtime Associates,Crave Entertainment,N/A,N/A,0.05m,0.03m,0.01m,N/A,0.00m,02nd Feb 04
852,16847,Shin Kamaitachi no Yoru: 11 Hitome no Suspect,PSV,ChunSoft,ChunSoft,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,17th Dec 11
853,16848,Test Drive Le Mans,PS,Eutechnyx,Infogrames,N/A,N/A,0.05m,0.03m,0.02m,N/A,0.00m,31st Mar 00
854,16849,Sesame Street: Elmo's A-to-Zoo Adventure,PC,Black Lantern Studios,Warner Bros. Interactive,N/A,N/A,0.05m,0.04m,N/A,N/A,0.00m,20th Oct 10
855,16850,Pool Party,Wii,Hyper-Devbox,SouthPeak Interactive,N/A,N/A,0.05m,0.04m,0.00m,N/A,0.00m,05th Sep 07
856,16851,Monster Jam: Maximum Destruction,GC,Ubisoft,Ubisoft,N/A,N/A,0.05m,0.04m,0.01m,N/A,0.00m,29th Dec 02
857,16852,Big Air Freestyle,GC,Paradigm Entertainment,Atari,N/A,N/A,0.05m,0.04m,0.01m,N/A,0.00m,13th Sep 02
858,16853,Hakuouki SSL: Sweet School Life,PSV,Design Factory,Idea Factory,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,27th Mar 14
859,16854,Rimo-Cocoron,PS2,Sony Computer Entertainment,Sony Computer Entertainment,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,28th Jun 01
860,16855,Mike Tyson Heavyweight Boxing,XB,Atomic Planet Entertainment,Codemasters,N/A,N/A,0.05m,0.03m,0.01m,N/A,0.00m,17th Jul 02
861,16856,The Berenstain Bears and the Spooky Old Tree,GBA,Program-Ace,Namco,N/A,N/A,0.05m,0.03m,0.01m,N/A,0.00m,20th Sep 05
862,16857,The Escapists 2,NS,Team17 Software,Sold Out,N/A,N/A,0.05m,0.04m,N/A,N/A,0.00m,30th Oct 18
863,16858,FIFA Soccer 10,PC,EA Canada,EA Sports,N/A,N/A,0.05m,N/A,0.04m,N/A,0.01m,02nd Oct 09
864,16859,Gravel,XOne,Milestone S.r.l,Milestone S.r.l.,N/A,N/A,0.05m,0.04m,N/A,N/A,0.00m,27th Feb 18
865,16860,Rapala Fishing Frenzy 2009,X360,FUN Labs,Activision,N/A,N/A,0.05m,0.04m,0.00m,N/A,0.00m,02nd Sep 08
866,16861,Hakuoki: Warriors of the Shinsengumi,PSP,Design Factory,Aksys Games,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,19th Feb 13
867,16862,Hiiro no Kakera DS,DS,Idea Factory,Idea Factory,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,22nd May 08
868,16863,Arcana Famiglia: La storia della Aracana Famiglia,PSP,Comfort,Comfort,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,27th Oct 11
869,16864,Gummy Bears Mini Golf,DS,Beyond Reality,Storm City Games,N/A,N/A,0.05m,0.04m,N/A,N/A,0.00m,15th Oct 10
870,16865,Jake Hunter Detective Story: Ghost of the Dusk,3DS,Arc System Works,Aksys Games,N/A,N/A,0.05m,0.03m,N/A,0.01m,0.00m,28th Sep 18
871,16866,The Misadventures of Tron Bonne,PS,Capcom,Capcom,N/A,N/A,0.05m,0.03m,0.02m,N/A,0.00m,30th Apr 00
872,16867,Assault Suit Leynos,PS4,"extreme Co.,Ltd.",Rising Star Games,N/A,N/A,0.05m,0.04m,N/A,N/A,0.01m,30th Aug 16
873,16868,Boing! Docomodake DS,DS,AQ Interactive,Ignition Entertainment,N/A,N/A,0.05m,0.04m,0.00m,N/A,0.00m,10th Mar 09
874,16869,Color Cross,DS,Little Worlds Studio,Zoo Games,N/A,N/A,0.05m,0.04m,0.00m,N/A,0.00m,18th May 10
875,16870,Ray Gigant,PSV,Experience Inc.,Acttil,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,03rd May 16
876,16871,Smash Court Tennis 3,PSP,Namco Bandai Games America,Namco Bandai,N/A,N/A,0.05m,0.01m,0.01m,0.01m,0.01m,16th Jul 07
877,16872,Professor Heinz Wolff's Gravity,DS,EM Studios,Deep Silver,N/A,N/A,0.05m,0.04m,0.00m,N/A,0.00m,06th Apr 09
878,16873,Black Jack vs. Matsudajun,PS,Pony Canyon,Pony Canyon,N/A,N/A,0.05m,0.03m,0.02m,N/A,0.00m,10th Aug 00
879,16874,Brave Story: New Traveller (jp sales),PSP,Game Republic,Xseed Games,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,31st Jul 07
880,16875,Assassin's Creed: Altair's Chronicles,DS,Gameloft,Ubisoft,5.7,N/A,0.05m,0.03m,0.01m,N/A,0.00m,05th Feb 08
881,16876,Clever Kids: Creepy Crawlies,DS,Midas Interactive Entertainment,Midas Interactive Entertainment,N/A,N/A,0.05m,N/A,0.04m,N/A,0.00m,23rd Oct 09
882,16877,March of the Penguins,DS,DSI Games,DSI Games,N/A,N/A,0.05m,0.04m,0.00m,N/A,0.00m,27th Nov 06
883,16878,Wrath Unleashed,XB,Double Helix Games,LucasArts,N/A,N/A,0.05m,0.03m,0.01m,N/A,0.00m,10th Feb 04
884,16879,River City Soccer Hooligans,DS,Arc System Works,Aksys Games,N/A,N/A,0.05m,0.04m,N/A,0.01m,0.00m,15th Jun 10
885,16880,Cesar Millan's Dog Whisperer,DS,Ubisoft,Ubisoft,N/A,N/A,0.05m,0.04m,0.00m,N/A,0.00m,15th Oct 08
886,16881,Garou Densetsu 3: Road to the Final Victory,SAT,SNK Corporation,SNK,N/A,N/A,0.05m,N/A,N/A,0.05m,0.00m,28th Jun 96
887,16882,Bleach: Soul Carnival,PSP,Eighting,Sony Computer Entertainment,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,23rd Oct 08
888,16883,Winter Sports 2011,PS3,49Games,DTP Entertainment,N/A,N/A,0.05m,N/A,0.04m,N/A,0.01m,25th Feb 11
889,16884,Tokyo Twilight Ghost Hunters Daybreak: Special Gigs,PS4,Toybox Games,NIS America,N/A,N/A,0.05m,0.04m,N/A,N/A,0.01m,20th Sep 16
890,16885,Double Dragon Advance,GBA,Million,Atlus,7.9,N/A,0.05m,0.03m,0.01m,N/A,0.00m,14th Nov 03
891,16886,Beyond Zork: The Coconut of Quendor,PC,Infocom,Infocom,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Sep 87
892,16887,SNK Heroines Tag Team Frenzy    Read the review,NS,SNK Corporation,NIS America,N/A,N/A,0.05m,0.02m,0.01m,0.01m,0.00m,07th Sep 18
893,16888,Bubble Bobble Revolution,DS,Dreams,Codemasters,N/A,N/A,0.05m,0.04m,0.00m,N/A,0.00m,03rd Oct 06
894,16889,The Bible Game,XB,Crave Entertainment,Crave Entertainment,N/A,N/A,0.05m,0.03m,0.01m,N/A,0.00m,23rd Oct 05
895,16890,Inspector Gadget: Gadget's Crazy Maze,PS,Vision Media Engineering,Ubisoft,N/A,N/A,0.05m,0.03m,0.02m,N/A,0.00m,15th Aug 01
896,16891,World Fantasista,PS2,SquareSoft,Square,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,06th Jun 02
897,16892,Hyperdimension Neptunia Re;Birth2: Sisters Generation,PSV,Felistella,Compile Heart,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,20th Mar 14
898,16893,Overcooked,PS4,Ghost Town Games,Sold Out,N/A,N/A,0.05m,0.04m,N/A,N/A,0.01m,15th Nov 16
899,16894,Yager,XB,Yager Development,Kemco,N/A,N/A,0.05m,0.03m,0.01m,N/A,0.00m,05th Oct 04
900,16895,Tabi no Yubisashi Kaiwachou DS: DS Series 1 Thai,DS,TOSE,Nintendo,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,20th Apr 06
901,16896,Ben 10 (2017),PS4,Torus Games,Outright Games,N/A,N/A,0.05m,0.04m,N/A,N/A,0.01m,14th Nov 17
902,16897,Lips: Deutsche Partyknaller,X360,iNiS,Microsoft Game Studios,N/A,N/A,0.05m,N/A,0.04m,N/A,0.01m,13th Nov 09
903,16898,Puyo Puyo Tetris,PS3,Sonic Team,Sega,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,06th Feb 14
904,16899,Cocoto Kart Racer,DS,Neko Entertainment,Conspiracy Entertainment,N/A,N/A,0.05m,0.04m,0.00m,N/A,0.00m,25th Sep 07
905,16900,Futurama,XB,Unique Development Studios Sweden,VU Games,N/A,N/A,0.05m,0.03m,0.01m,N/A,0.00m,14th Aug 03
906,16901,My Body Coach,Wii,Neko Entertainment,Big Ben Interactive,N/A,N/A,0.05m,N/A,0.04m,N/A,0.00m,20th Nov 09
907,16902,Pool Hall Pro,Wii,Icon Games,Playlogic Game Factory,N/A,N/A,0.05m,0.04m,N/A,N/A,0.00m,09th Jun 09
908,16903,Nazo Waku Yakata: Oto no Ma ni Ma ni,3DS,Capcom,Capcom,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,04th Aug 11
909,16904,Choro Q 64 2: Hacha Mecha Grand Prix Race,N64,Locomotive Games,Takara,N/A,N/A,0.05m,N/A,N/A,0.05m,0.00m,24th Dec 99
910,16905,Fantastic Four: Rise of the Silver Surfer,Wii,7 Studios,2K Games,N/A,N/A,0.05m,0.04m,0.01m,N/A,0.00m,15th Jun 07
911,16906,Activision Anthology,GBA,Aspyr,Activision,8.0,N/A,0.05m,0.03m,0.01m,N/A,0.00m,08th Dec 03
912,16907,Aokana: Four Rhythm Across the Blue,PSV,Sprite,Sprite,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,25th Feb 16
913,16908,Galaxy Racers,DS,Ubisoft,Ubisoft,N/A,N/A,0.05m,0.04m,0.00m,N/A,0.00m,27th Jul 10
914,16909,Lux-Pain,DS,Killaware,Ignition Entertainment,N/A,N/A,0.05m,0.04m,0.00m,N/A,0.00m,24th Mar 09
915,16910,Devil's Third,WiiU,Valhalla Game Studios,Nintendo,3.8,5.7,0.05m,0.03m,0.02m,N/A,0.00m,11th Dec 15
